obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
59116,200,250,200,200,-50.0,0
59117,200,200,200,200,10000.0,2
59118,250,200,200,200,-50.0,1
59119,200,200,200,200,10000.0,3
59120,250,200,200,200,-50.0,1
59121,200,200,200,200,10000.0,3
59122,150,200,200,200,-50.0,3
59123,200,200,200,200,10000.0,1
59124,250,200,200,200,-50.0,1
59125,200,200,200,200,10000.0,3
59126,200,250,200,200,-50.0,0
59127,200,200,200,200,10000.0,2
59128,250,200,200,200,-50.0,1
59129,200,200,200,200,10000.0,3
59130,250,200,200,200,-50.0,1
59131,200,200,200,200,10000.0,3
59132,250,200,200,200,-50.0,1
59133,200,200,200,200,10000.0,3
59134,200,250,200,200,-50.0,0
59135,200,200,200,200,10000.0,2
59136,250,200,200,200,-50.0,1
59137,200,200,200,200,10000.0,3
59138,200,250,200,200,-50.0,0
59139,200,200,200,200,10000.0,2
59140,250,200,200,200,-50.0,1
59141,200,200,200,200,10000.0,3
59142,250,200,200,200,-50.0,1
59143,200,200,200,200,10000.0,3
59144,250,200,200,200,-50.0,1
59145,200,200,200,200,10000.0,3
59146,250,200,200,200,-50.0,1
59147,200,200,200,200,10000.0,3
59148,250,200,200,200,-50.0,1
59149,200,200,200,200,10000.0,3
59150,200,250,200,200,-50.0,0
59151,200,200,200,200,10000.0,2
59152,250,200,200,200,-50.0,1
59153,200,200,200,200,10000.0,3
59154,200,250,200,200,-50.0,0
59155,200,200,200,200,10000.0,2
59156,250,200,200,200,-50.0,1
59157,200,200,200,200,10000.0,3
59158,150,200,200,200,-50.0,3
59159,200,200,200,200,10000.0,1
59160,200,250,200,200,-50.0,0
59161,200,200,200,200,10000.0,2
59162,250,200,200,200,-50.0,1
59163,200,200,200,200,10000.0,3
59164,200,250,200,200,-50.0,0
59165,200,200,200,200,10000.0,2
59166,250,200,200,200,-50.0,1
59167,200,200,200,200,10000.0,3
59168,200,250,200,200,-50.0,0
59169,200,200,200,200,10000.0,2
59170,200,250,200,200,-50.0,0
59171,200,200,200,200,10000.0,2
59172,200,250,200,200,-50.0,0
59173,200,200,200,200,10000.0,2
59174,200,250,200,200,-50.0,0
59175,200,200,200,200,10000.0,2
59176,250,200,200,200,-50.0,1
59177,200,200,200,200,10000.0,3
59178,200,250,200,200,-50.0,0
59179,200,200,200,200,10000.0,2
59180,200,250,200,200,-50.0,0
59181,200,200,200,200,10000.0,2
59182,200,250,200,200,-50.0,0
59183,200,200,200,200,10000.0,2
59184,200,250,200,200,-50.0,0
59185,250,250,200,200,-70.71067811865476,1
59186,200,250,200,200,-50.0,3
59187,200,200,200,200,10000.0,2
59188,250,200,200,200,-50.0,1
59189,200,200,200,200,10000.0,3
59190,250,200,200,200,-50.0,1
59191,200,200,200,200,10000.0,3
59192,200,250,200,200,-50.0,0
59193,200,200,200,200,10000.0,2
59194,200,250,200,200,-50.0,0
59195,200,200,200,200,10000.0,2
59196,200,250,200,200,-50.0,0
59197,200,200,200,200,10000.0,2
59198,200,250,200,200,-50.0,0
59199,200,200,200,200,10000.0,2
59200,250,200,200,200,-50.0,1
59201,200,200,200,200,10000.0,3
59202,250,200,200,200,-50.0,1
59203,200,200,200,200,10000.0,3
59204,250,200,200,200,-50.0,1
59205,200,200,200,200,10000.0,3
59206,250,200,200,200,-50.0,1
59207,200,200,200,200,10000.0,3
59208,200,250,200,200,-50.0,0
59209,200,200,200,200,10000.0,2
59210,250,200,200,200,-50.0,1
59211,200,200,200,200,10000.0,3
59212,250,200,200,200,-50.0,1
59213,200,200,200,200,10000.0,3
59214,200,250,200,200,-50.0,0
59215,200,200,200,200,10000.0,2
59216,200,250,200,200,-50.0,0
59217,200,200,200,200,10000.0,2
59218,200,250,200,200,-50.0,0
59219,200,200,200,200,10000.0,2
59220,250,200,200,200,-50.0,1
59221,200,200,200,200,10000.0,3
59222,250,200,200,200,-50.0,1
59223,200,200,200,200,10000.0,3
59224,250,200,200,200,-50.0,1
59225,250,250,200,200,-70.71067811865476,0
59226,250,200,200,200,-50.0,2
59227,200,200,200,200,10000.0,3
59228,200,250,200,200,-50.0,0
59229,200,200,200,200,10000.0,2
59230,200,250,200,200,-50.0,0
59231,200,200,200,200,10000.0,2
59232,200,250,200,200,-50.0,0
59233,200,200,200,200,10000.0,2
59234,250,200,200,200,-50.0,1
59235,200,200,200,200,10000.0,3
59236,200,250,200,200,-50.0,0
59237,200,200,200,200,10000.0,2
59238,200,250,200,200,-50.0,0
59239,200,200,200,200,10000.0,2
59240,250,200,200,200,-50.0,1
59241,200,200,200,200,10000.0,3
59242,200,250,200,200,-50.0,0
59243,200,200,200,200,10000.0,2
59244,250,200,200,200,-50.0,1
59245,200,200,200,200,10000.0,3
59246,200,250,200,200,-50.0,0
59247,200,200,200,200,10000.0,2
59248,250,200,200,200,-50.0,1
59249,200,200,200,200,10000.0,3
59250,200,250,200,200,-50.0,0
59251,200,200,200,200,10000.0,2
59252,250,200,200,200,-50.0,1
59253,200,200,200,200,10000.0,3
59254,200,250,200,200,-50.0,0
59255,200,200,200,200,10000.0,2
59256,200,250,200,200,-50.0,0
59257,200,200,200,200,10000.0,2
59258,250,200,200,200,-50.0,1
59259,200,200,200,200,10000.0,3
59260,200,250,200,200,-50.0,0
59261,200,200,200,200,10000.0,2
59262,250,200,200,200,-50.0,1
59263,200,200,200,200,10000.0,3
59264,250,200,200,200,-50.0,1
59265,200,200,200,200,10000.0,3
59266,250,200,200,200,-50.0,1
59267,200,200,200,200,10000.0,3
59268,250,200,200,200,-50.0,1
59269,200,200,200,200,10000.0,3
59270,250,200,200,200,-50.0,1
59271,200,200,200,200,10000.0,3
59272,200,250,200,200,-50.0,0
59273,200,200,200,200,10000.0,2
59274,200,250,200,200,-50.0,0
59275,200,200,200,200,10000.0,2
59276,250,200,200,200,-50.0,1
59277,200,200,200,200,10000.0,3
59278,150,200,200,200,-50.0,3
59279,200,200,200,200,10000.0,1
59280,250,200,200,200,-50.0,1
59281,200,200,200,200,10000.0,3
59282,250,200,200,200,-50.0,1
59283,200,200,200,200,10000.0,3
59284,200,250,200,200,-50.0,0
59285,200,200,200,200,10000.0,2
59286,250,200,200,200,-50.0,1
59287,200,200,200,200,10000.0,3
59288,250,200,200,200,-50.0,1
59289,200,200,200,200,10000.0,3
59290,250,200,200,200,-50.0,1
59291,200,200,200,200,10000.0,3
59292,250,200,200,200,-50.0,1
59293,200,200,200,200,10000.0,3
59294,200,250,200,200,-50.0,0
59295,200,200,200,200,10000.0,2
59296,200,250,200,200,-50.0,0
59297,200,200,200,200,10000.0,2
59298,200,250,200,200,-50.0,0
59299,200,200,200,200,10000.0,2
59300,250,200,200,200,-50.0,1
59301,200,200,200,200,10000.0,3
59302,150,200,200,200,-50.0,3
59303,200,200,200,200,10000.0,1
59304,200,250,200,200,-50.0,0
59305,200,200,200,200,10000.0,2
59306,250,200,200,200,-50.0,1
59307,200,200,200,200,10000.0,3
59308,200,250,200,200,-50.0,0
59309,200,200,200,200,10000.0,2
59310,250,200,200,200,-50.0,1
59311,200,200,200,200,10000.0,3
59312,250,200,200,200,-50.0,1
59313,200,200,200,200,10000.0,3
59314,250,200,200,200,-50.0,1
59315,200,200,200,200,10000.0,3
59316,250,200,200,200,-50.0,1
59317,200,200,200,200,10000.0,3
59318,200,150,200,200,-50.0,2
59319,200,200,200,200,10000.0,0
59320,250,200,200,200,-50.0,1
59321,200,200,200,200,10000.0,3
59322,250,200,200,200,-50.0,1
59323,200,200,200,200,10000.0,3
59324,200,250,200,200,-50.0,0
59325,200,200,200,200,10000.0,2
59326,250,200,200,200,-50.0,1
59327,200,200,200,200,10000.0,3
59328,250,200,200,200,-50.0,1
59329,200,200,200,200,10000.0,3
59330,200,250,200,200,-50.0,0
59331,200,200,200,200,10000.0,2
59332,200,250,200,200,-50.0,0
59333,200,200,200,200,10000.0,2
59334,200,250,200,200,-50.0,0
59335,200,200,200,200,10000.0,2
59336,200,250,200,200,-50.0,0
59337,200,200,200,200,10000.0,2
59338,250,200,200,200,-50.0,1
59339,200,200,200,200,10000.0,3
59340,200,250,200,200,-50.0,0
59341,200,200,200,200,10000.0,2
59342,250,200,200,200,-50.0,1
59343,200,200,200,200,10000.0,3
59344,150,200,200,200,-50.0,3
59345,200,200,200,200,10000.0,1
59346,250,200,200,200,-50.0,1
59347,200,200,200,200,10000.0,3
59348,250,200,200,200,-50.0,1
59349,200,200,200,200,10000.0,3
59350,250,200,200,200,-50.0,1
59351,200,200,200,200,10000.0,3
59352,200,250,200,200,-50.0,0
59353,200,200,200,200,10000.0,2
59354,200,250,200,200,-50.0,0
59355,200,200,200,200,10000.0,2
59356,250,200,200,200,-50.0,1
59357,200,200,200,200,10000.0,3
59358,250,200,200,200,-50.0,1
59359,200,200,200,200,10000.0,3
59360,200,250,200,200,-50.0,0
59361,200,200,200,200,10000.0,2
59362,200,250,200,200,-50.0,0
59363,200,200,200,200,10000.0,2
59364,200,250,200,200,-50.0,0
59365,200,200,200,200,10000.0,2
59366,250,200,200,200,-50.0,1
59367,200,200,200,200,10000.0,3
59368,250,200,200,200,-50.0,1
59369,200,200,200,200,10000.0,3
59370,250,200,200,200,-50.0,1
59371,200,200,200,200,10000.0,3
59372,250,200,200,200,-50.0,1
59373,250,250,200,200,-70.71067811865476,0
59374,200,250,200,200,-50.0,3
59375,200,200,200,200,10000.0,2
59376,250,200,200,200,-50.0,1
59377,200,200,200,200,10000.0,3
59378,200,250,200,200,-50.0,0
59379,200,200,200,200,10000.0,2
59380,250,200,200,200,-50.0,1
59381,200,200,200,200,10000.0,3
59382,250,200,200,200,-50.0,1
59383,200,200,200,200,10000.0,3
59384,150,200,200,200,-50.0,3
59385,200,200,200,200,10000.0,1
59386,250,200,200,200,-50.0,1
59387,200,200,200,200,10000.0,3
59388,250,200,200,200,-50.0,1
59389,200,200,200,200,10000.0,3
59390,200,250,200,200,-50.0,0
59391,250,250,200,200,-70.71067811865476,1
59392,200,250,200,200,-50.0,3
59393,200,200,200,200,10000.0,2
59394,250,200,200,200,-50.0,1
59395,200,200,200,200,10000.0,3
59396,200,250,200,200,-50.0,0
59397,200,200,200,200,10000.0,2
59398,200,250,200,200,-50.0,0
59399,200,200,200,200,10000.0,2
59400,250,200,200,200,-50.0,1
59401,200,200,200,200,10000.0,3
59402,200,250,200,200,-50.0,0
59403,200,200,200,200,10000.0,2
59404,250,200,200,200,-50.0,1
59405,200,200,200,200,10000.0,3
59406,200,250,200,200,-50.0,0
59407,200,200,200,200,10000.0,2
59408,250,200,200,200,-50.0,1
59409,200,200,200,200,10000.0,3
59410,250,200,200,200,-50.0,1
59411,200,200,200,200,10000.0,3
59412,250,200,200,200,-50.0,1
59413,200,200,200,200,10000.0,3
59414,250,200,200,200,-50.0,1
59415,200,200,200,200,10000.0,3
59416,200,250,200,200,-50.0,0
59417,200,200,200,200,10000.0,2
59418,150,200,200,200,-50.0,3
59419,150,150,200,200,-70.71067811865476,2
59420,150,200,200,200,-50.0,0
59421,200,200,200,200,10000.0,1
59422,250,200,200,200,-50.0,1
59423,200,200,200,200,10000.0,3
59424,250,200,200,200,-50.0,1
59425,200,200,200,200,10000.0,3
59426,200,250,200,200,-50.0,0
59427,200,200,200,200,10000.0,2
59428,200,250,200,200,-50.0,0
59429,200,200,200,200,10000.0,2
59430,250,200,200,200,-50.0,1
59431,200,200,200,200,10000.0,3
59432,200,250,200,200,-50.0,0
59433,200,200,200,200,10000.0,2
59434,250,200,200,200,-50.0,1
59435,200,200,200,200,10000.0,3
59436,200,250,200,200,-50.0,0
59437,200,200,200,200,10000.0,2
59438,150,200,200,200,-50.0,3
59439,200,200,200,200,10000.0,1
59440,200,250,200,200,-50.0,0
59441,200,200,200,200,10000.0,2
59442,250,200,200,200,-50.0,1
59443,200,200,200,200,10000.0,3
59444,200,250,200,200,-50.0,0
59445,200,200,200,200,10000.0,2
59446,250,200,200,200,-50.0,1
59447,200,200,200,200,10000.0,3
59448,250,200,200,200,-50.0,1
59449,200,200,200,200,10000.0,3
59450,250,200,200,200,-50.0,1
59451,200,200,200,200,10000.0,3
59452,250,200,200,200,-50.0,1
59453,200,200,200,200,10000.0,3
59454,250,200,200,200,-50.0,1
59455,200,200,200,200,10000.0,3
59456,200,250,200,200,-50.0,0
59457,200,200,200,200,10000.0,2
59458,250,200,200,200,-50.0,1
59459,200,200,200,200,10000.0,3
59460,200,250,200,200,-50.0,0
59461,200,200,200,200,10000.0,2
59462,250,200,200,200,-50.0,1
59463,200,200,200,200,10000.0,3
59464,200,250,200,200,-50.0,0
59465,200,200,200,200,10000.0,2
59466,250,200,200,200,-50.0,1
59467,200,200,200,200,10000.0,3
59468,200,250,200,200,-50.0,0
59469,200,200,200,200,10000.0,2
59470,250,200,200,200,-50.0,1
59471,200,200,200,200,10000.0,3
59472,250,200,200,200,-50.0,1
59473,200,200,200,200,10000.0,3
59474,250,200,200,200,-50.0,1
59475,200,200,200,200,10000.0,3
59476,250,200,200,200,-50.0,1
59477,200,200,200,200,10000.0,3
59478,250,200,200,200,-50.0,1
59479,200,200,200,200,10000.0,3
59480,250,200,200,200,-50.0,1
59481,200,200,200,200,10000.0,3
59482,250,200,200,200,-50.0,1
59483,200,200,200,200,10000.0,3
59484,200,250,200,200,-50.0,0
59485,200,200,200,200,10000.0,2
59486,200,250,200,200,-50.0,0
59487,200,200,200,200,10000.0,2
59488,250,200,200,200,-50.0,1
59489,200,200,200,200,10000.0,3
59490,250,200,200,200,-50.0,1
59491,200,200,200,200,10000.0,3
59492,200,250,200,200,-50.0,0
59493,200,200,200,200,10000.0,2
59494,250,200,200,200,-50.0,1
59495,200,200,200,200,10000.0,3
59496,200,250,200,200,-50.0,0
59497,200,200,200,200,10000.0,2
59498,250,200,200,200,-50.0,1
59499,200,200,200,200,10000.0,3
59500,250,200,200,200,-50.0,1
59501,200,200,200,200,10000.0,3
59502,200,250,200,200,-50.0,0
59503,200,200,200,200,10000.0,2
59504,250,200,200,200,-50.0,1
59505,200,200,200,200,10000.0,3
59506,200,250,200,200,-50.0,0
59507,200,200,200,200,10000.0,2
59508,250,200,200,200,-50.0,1
59509,200,200,200,200,10000.0,3
59510,200,250,200,200,-50.0,0
59511,200,200,200,200,10000.0,2
59512,250,200,200,200,-50.0,1
59513,200,200,200,200,10000.0,3
59514,200,250,200,200,-50.0,0
59515,200,200,200,200,10000.0,2
59516,250,200,200,200,-50.0,1
59517,200,200,200,200,10000.0,3
59518,200,250,200,200,-50.0,0
59519,200,200,200,200,10000.0,2
59520,200,250,200,200,-50.0,0
59521,200,200,200,200,10000.0,2
59522,200,250,200,200,-50.0,0
59523,200,200,200,200,10000.0,2
59524,250,200,200,200,-50.0,1
59525,200,200,200,200,10000.0,3
59526,200,250,200,200,-50.0,0
59527,200,200,200,200,10000.0,2
59528,200,250,200,200,-50.0,0
59529,200,200,200,200,10000.0,2
59530,200,250,200,200,-50.0,0
59531,200,200,200,200,10000.0,2
59532,250,200,200,200,-50.0,1
59533,200,200,200,200,10000.0,3
59534,150,200,200,200,-50.0,3
59535,200,200,200,200,10000.0,1
59536,250,200,200,200,-50.0,1
59537,200,200,200,200,10000.0,3
59538,200,250,200,200,-50.0,0
59539,200,200,200,200,10000.0,2
59540,250,200,200,200,-50.0,1
59541,200,200,200,200,10000.0,3
59542,250,200,200,200,-50.0,1
59543,200,200,200,200,10000.0,3
59544,200,250,200,200,-50.0,0
59545,200,200,200,200,10000.0,2
59546,200,250,200,200,-50.0,0
59547,200,200,200,200,10000.0,2
59548,250,200,200,200,-50.0,1
59549,200,200,200,200,10000.0,3
59550,250,200,200,200,-50.0,1
59551,200,200,200,200,10000.0,3
59552,200,250,200,200,-50.0,0
59553,200,200,200,200,10000.0,2
59554,250,200,200,200,-50.0,1
59555,200,200,200,200,10000.0,3
59556,250,200,200,200,-50.0,1
59557,200,200,200,200,10000.0,3
59558,250,200,200,200,-50.0,1
59559,200,200,200,200,10000.0,3
59560,250,200,200,200,-50.0,1
59561,200,200,200,200,10000.0,3
59562,200,250,200,200,-50.0,0
59563,200,200,200,200,10000.0,2
59564,200,250,200,200,-50.0,0
59565,200,200,200,200,10000.0,2
59566,250,200,200,200,-50.0,1
59567,200,200,200,200,10000.0,3
59568,250,200,200,200,-50.0,1
59569,200,200,200,200,10000.0,3
59570,250,200,200,200,-50.0,1
59571,200,200,200,200,10000.0,3
59572,200,150,200,200,-50.0,2
59573,200,200,200,200,10000.0,0
59574,250,200,200,200,-50.0,1
59575,200,200,200,200,10000.0,3
59576,250,200,200,200,-50.0,1
59577,200,200,200,200,10000.0,3
59578,200,250,200,200,-50.0,0
59579,200,200,200,200,10000.0,2
59580,250,200,200,200,-50.0,1
59581,250,150,200,200,-70.71067811865476,2
59582,250,200,200,200,-50.0,0
59583,200,200,200,200,10000.0,3
59584,250,200,200,200,-50.0,1
59585,200,200,200,200,10000.0,3
59586,250,200,200,200,-50.0,1
59587,200,200,200,200,10000.0,3
59588,250,200,200,200,-50.0,1
59589,200,200,200,200,10000.0,3
59590,250,200,200,200,-50.0,1
59591,200,200,200,200,10000.0,3
59592,250,200,200,200,-50.0,1
59593,200,200,200,200,10000.0,3
59594,250,200,200,200,-50.0,1
59595,200,200,200,200,10000.0,3
59596,150,200,200,200,-50.0,3
59597,200,200,200,200,10000.0,1
59598,200,250,200,200,-50.0,0
59599,200,200,200,200,10000.0,2
59600,250,200,200,200,-50.0,1
59601,200,200,200,200,10000.0,3
59602,200,250,200,200,-50.0,0
59603,200,200,200,200,10000.0,2
59604,200,250,200,200,-50.0,0
59605,200,200,200,200,10000.0,2
59606,200,250,200,200,-50.0,0
59607,200,200,200,200,10000.0,2
59608,250,200,200,200,-50.0,1
59609,200,200,200,200,10000.0,3
59610,250,200,200,200,-50.0,1
59611,200,200,200,200,10000.0,3
59612,200,250,200,200,-50.0,0
59613,200,200,200,200,10000.0,2
59614,250,200,200,200,-50.0,1
59615,200,200,200,200,10000.0,3
59616,150,200,200,200,-50.0,3
59617,200,200,200,200,10000.0,1
59618,250,200,200,200,-50.0,1
59619,200,200,200,200,10000.0,3
59620,250,200,200,200,-50.0,1
59621,200,200,200,200,10000.0,3
59622,250,200,200,200,-50.0,1
59623,200,200,200,200,10000.0,3
59624,150,200,200,200,-50.0,3
59625,200,200,200,200,10000.0,1
59626,200,250,200,200,-50.0,0
59627,200,200,200,200,10000.0,2
59628,250,200,200,200,-50.0,1
59629,200,200,200,200,10000.0,3
59630,250,200,200,200,-50.0,1
59631,250,150,200,200,-70.71067811865476,2
59632,250,200,200,200,-50.0,0
59633,200,200,200,200,10000.0,3
59634,250,200,200,200,-50.0,1
59635,200,200,200,200,10000.0,3
59636,200,250,200,200,-50.0,0
59637,200,200,200,200,10000.0,2
59638,250,200,200,200,-50.0,1
59639,200,200,200,200,10000.0,3
59640,200,250,200,200,-50.0,0
59641,200,200,200,200,10000.0,2
59642,200,250,200,200,-50.0,0
59643,200,200,200,200,10000.0,2
59644,200,250,200,200,-50.0,0
59645,200,200,200,200,10000.0,2
59646,250,200,200,200,-50.0,1
59647,200,200,200,200,10000.0,3
59648,250,200,200,200,-50.0,1
59649,200,200,200,200,10000.0,3
59650,200,250,200,200,-50.0,0
59651,200,200,200,200,10000.0,2
59652,250,200,200,200,-50.0,1
59653,200,200,200,200,10000.0,3
59654,200,250,200,200,-50.0,0
59655,200,200,200,200,10000.0,2
59656,250,200,200,200,-50.0,1
59657,200,200,200,200,10000.0,3
59658,200,250,200,200,-50.0,0
59659,200,200,200,200,10000.0,2
59660,250,200,200,200,-50.0,1
59661,200,200,200,200,10000.0,3
59662,200,250,200,200,-50.0,0
59663,200,200,200,200,10000.0,2
59664,250,200,200,200,-50.0,1
59665,200,200,200,200,10000.0,3
59666,250,200,200,200,-50.0,1
59667,200,200,200,200,10000.0,3
59668,200,250,200,200,-50.0,0
59669,200,200,200,200,10000.0,2
59670,200,250,200,200,-50.0,0
59671,200,200,200,200,10000.0,2
59672,250,200,200,200,-50.0,1
59673,200,200,200,200,10000.0,3
59674,250,200,200,200,-50.0,1
59675,200,200,200,200,10000.0,3
59676,200,250,200,200,-50.0,0
59677,200,200,200,200,10000.0,2
59678,250,200,200,200,-50.0,1
59679,200,200,200,200,10000.0,3
59680,200,250,200,200,-50.0,0
59681,200,200,200,200,10000.0,2
59682,250,200,200,200,-50.0,1
59683,200,200,200,200,10000.0,3
59684,200,250,200,200,-50.0,0
59685,200,200,200,200,10000.0,2
59686,250,200,200,200,-50.0,1
59687,200,200,200,200,10000.0,3
59688,250,200,200,200,-50.0,1
59689,200,200,200,200,10000.0,3
59690,200,250,200,200,-50.0,0
59691,200,200,200,200,10000.0,2
59692,250,200,200,200,-50.0,1
59693,200,200,200,200,10000.0,3
59694,250,200,200,200,-50.0,1
59695,200,200,200,200,10000.0,3
59696,200,250,200,200,-50.0,0
59697,200,200,200,200,10000.0,2
59698,250,200,200,200,-50.0,1
59699,200,200,200,200,10000.0,3
59700,250,200,200,200,-50.0,1
59701,200,200,200,200,10000.0,3
59702,250,200,200,200,-50.0,1
59703,200,200,200,200,10000.0,3
59704,250,200,200,200,-50.0,1
59705,200,200,200,200,10000.0,3
59706,200,250,200,200,-50.0,0
59707,200,200,200,200,10000.0,2
59708,250,200,200,200,-50.0,1
59709,200,200,200,200,10000.0,3
59710,200,150,200,200,-50.0,2
59711,200,200,200,200,10000.0,0
59712,200,250,200,200,-50.0,0
59713,200,200,200,200,10000.0,2
59714,200,250,200,200,-50.0,0
59715,200,200,200,200,10000.0,2
59716,200,250,200,200,-50.0,0
59717,200,200,200,200,10000.0,2
59718,200,250,200,200,-50.0,0
59719,200,200,200,200,10000.0,2
59720,250,200,200,200,-50.0,1
59721,200,200,200,200,10000.0,3
59722,200,250,200,200,-50.0,0
59723,200,200,200,200,10000.0,2
59724,250,200,200,200,-50.0,1
59725,200,200,200,200,10000.0,3
59726,150,200,200,200,-50.0,3
59727,200,200,200,200,10000.0,1
59728,200,250,200,200,-50.0,0
59729,200,200,200,200,10000.0,2
59730,250,200,200,200,-50.0,1
59731,200,200,200,200,10000.0,3
59732,250,200,200,200,-50.0,1
59733,200,200,200,200,10000.0,3
59734,200,250,200,200,-50.0,0
59735,200,200,200,200,10000.0,2
59736,250,200,200,200,-50.0,1
59737,200,200,200,200,10000.0,3
59738,250,200,200,200,-50.0,1
59739,200,200,200,200,10000.0,3
59740,250,200,200,200,-50.0,1
59741,200,200,200,200,10000.0,3
59742,250,200,200,200,-50.0,1
59743,200,200,200,200,10000.0,3
59744,200,250,200,200,-50.0,0
59745,200,200,200,200,10000.0,2
59746,250,200,200,200,-50.0,1
59747,200,200,200,200,10000.0,3
59748,250,200,200,200,-50.0,1
59749,200,200,200,200,10000.0,3
59750,250,200,200,200,-50.0,1
59751,200,200,200,200,10000.0,3
59752,250,200,200,200,-50.0,1
59753,200,200,200,200,10000.0,3
59754,250,200,200,200,-50.0,1
59755,200,200,200,200,10000.0,3
59756,200,250,200,200,-50.0,0
59757,200,200,200,200,10000.0,2
59758,250,200,200,200,-50.0,1
59759,200,200,200,200,10000.0,3
59760,250,200,200,200,-50.0,1
59761,200,200,200,200,10000.0,3
59762,250,200,200,200,-50.0,1
59763,200,200,200,200,10000.0,3
59764,250,200,200,200,-50.0,1
59765,200,200,200,200,10000.0,3
59766,250,200,200,200,-50.0,1
59767,200,200,200,200,10000.0,3
59768,250,200,200,200,-50.0,1
59769,200,200,200,200,10000.0,3
59770,200,250,200,200,-50.0,0
59771,200,200,200,200,10000.0,2
59772,200,250,200,200,-50.0,0
59773,200,200,200,200,10000.0,2
59774,200,250,200,200,-50.0,0
59775,200,200,200,200,10000.0,2
59776,250,200,200,200,-50.0,1
59777,200,200,200,200,10000.0,3
59778,200,250,200,200,-50.0,0
59779,200,200,200,200,10000.0,2
59780,250,200,200,200,-50.0,1
59781,200,200,200,200,10000.0,3
59782,250,200,200,200,-50.0,1
59783,200,200,200,200,10000.0,3
59784,250,200,200,200,-50.0,1
59785,200,200,200,200,10000.0,3
59786,200,250,200,200,-50.0,0
